ID	adj.P.Val	P.Value	t	B	logFC	Gene.symbol
10523547	0.96369767	8.82E-01	-0.1533659	-7.503503	-0.01902921	Agpat9
10595452	0.96371686	8.83E-01	0.1533039	-7.503514	0.01775164	Ube2cbp
10411169	0.96371686	8.83E-01	0.1532408	-7.503525	0.02360763	Gm9776
10566333	0.96371686	8.83E-01	0.1532357	-7.503526	0.04314062	Trim5///Trim12c///Trim12a
10367436	0.96372845	8.83E-01	-0.1531861	-7.503535	-0.02142961	Cd63
10574532	0.96384253	8.83E-01	-0.1529939	-7.503568	-0.01930305	Ces2d-ps///Ces2e///Ces2c///Ces2b///Ces2g
10451860	0.96384253	8.83E-01	-0.1529772	-7.503571	-0.07332553	Pot1b
10398414	0.96387112	8.83E-01	-0.1528708	-7.503589	-0.02423562	Mir381
10470959	0.96387112	8.83E-01	-0.1527625	-7.503608	-0.03762944	Phyhd1
10512867	0.96387112	8.83E-01	-0.152709	-7.503617	-0.02904356	Tex10
10463229	0.96387112	8.83E-01	0.1526929	-7.50362	0.01681136	Zfyve27
10530421	0.96387712	8.83E-01	0.1526499	-7.503628	0.01925092	Gabra4
10395252	0.96409558	8.83E-01	-0.1522862	-7.503691	-0.03576626	Ccdc71l
10375019	0.96409558	8.83E-01	-0.1522794	-7.503692	-0.0320983	Nsg2
10427297	0.96413137	8.83E-01	-0.1521412	-7.503716	-0.03029747	Hoxc5
10414163	0.96413137	8.83E-01	-0.1520545	-7.503731	-0.02537628	Lrit1
10424705	0.96413137	8.84E-01	0.1519068	-7.503756	0.0162326	2810039B14Rik
10438425	0.96413137	8.84E-01	-0.1518559	-7.503765	-0.02003739	Olfr167
10447902	0.96413137	8.84E-01	-0.1517923	-7.503776	-0.02867886	Gpr31b
10507105	0.96413137	8.84E-01	-0.1517449	-7.503784	-0.02005286	Gm12830
10501302	0.96413137	8.84E-01	0.1517347	-7.503786	0.02072655	Sypl2
10437451	0.96413137	8.84E-01	0.1517122	-7.50379	0.02208561	Ubald1
10445718	0.96413137	8.84E-01	0.1517092	-7.50379	0.0227301	Pgc
10504000	0.96413137	8.84E-01	-0.1516978	-7.503792	-0.04041905	Mir207///Dnaja1
10518957	0.96413137	8.84E-01	0.1516676	-7.503798	0.02090679	Dffb
10471385	0.96413137	8.84E-01	0.151564	-7.503815	0.01810522	Mir199b
10479698	0.96413137	8.84E-01	-0.1515416	-7.503819	-0.01722792	Myt1
10539321	0.96413137	8.84E-01	-0.1513731	-7.503848	-0.01620495	Ccdc142///Mrpl53
10356137	0.96413137	8.84E-01	0.1513371	-7.503855	0.03195438	Tm4sf20
10458538	0.96413137	8.84E-01	-0.1512643	-7.503867	-0.0350476	1700086O06Rik
10576946	0.96413137	8.84E-01	0.1511219	-7.503892	0.01719352	Lig4
10595948	0.96413137	8.84E-01	-0.1511215	-7.503892	-0.01689093	Faiml
10378395	0.96413137	8.84E-01	-0.1511143	-7.503893	-0.01700027	Olfr20
10419456	0.96413137	8.84E-01	-0.1510941	-7.503896	-0.02482259	Olfr747
10385043	0.96418274	8.84E-01	-0.1509607	-7.503919	-0.03149881	Npm1
10602588	0.96419088	8.84E-01	0.1509152	-7.503927	0.0280343	Mir98
10484807	0.96420367	8.84E-01	0.1508641	-7.503936	0.02139601	Olfr1230
10409968	0.96424106	8.84E-01	-0.1507833	-7.50395	-0.01556722	Rps18
10569786	0.96424872	8.84E-01	-0.1507214	-7.50396	-0.0203453	Pnpla6
10555775	0.96424872	8.85E-01	-0.1506604	-7.503971	-0.01920394	Olfr594
10484545	0.96424872	8.85E-01	0.150595	-7.503982	0.02194574	Olfr1012
10571601	0.96424872	8.85E-01	-0.1505886	-7.503983	-0.0213787	Pdlim3
10568060	0.96424872	8.85E-01	-0.1505424	-7.503991	-0.03885543	4930451I11Rik
10359793	0.96424872	8.85E-01	-0.1505242	-7.503994	-0.02340247	Dusp27
10410477	0.96433415	8.85E-01	0.1503497	-7.504024	0.01963007	Adamts16
10502335	0.96436558	8.85E-01	0.1502185	-7.504046	0.02253884	Bank1
10405163	0.96436558	8.85E-01	0.1501316	-7.504061	0.02685373	Spin1
10566140	0.96436558	8.85E-01	-0.1501104	-7.504065	-0.01767868	Olfr545
10564237	0.96436558	8.85E-01	0.1500417	-7.504076	0.02247271	Gm9801
10499932	0.96436558	8.85E-01	-0.1500359	-7.504077	-0.0249637	Lce1h
10484508	0.96436558	8.85E-01	-0.1500129	-7.504081	-0.01799399	Olfr987
10433057	0.96436558	8.85E-01	-0.1499631	-7.50409	-0.02149215	Calcoco1
10485562	0.96437641	8.85E-01	-0.1498347	-7.504112	-0.02867048	Hipk3
10590623	0.96453634	8.85E-01	-0.1496058	-7.504151	-0.05418217	Cxcr6
10422657	0.9645389	8.85E-01	0.1494441	-7.504178	0.0188905	Mroh2b
10430783	0.9645389	8.85E-01	0.1493886	-7.504188	0.02665694	Polr3h
10484632	0.96454807	8.86E-01	-0.1492805	-7.504206	-0.02432732	Olfr141
10549420	0.96454807	8.86E-01	0.1492393	-7.504213	0.02167957	Tmtc1
10583163	0.96454807	8.86E-01	0.1491919	-7.504221	0.02307543	Trpc6
10403046	0.96454807	8.86E-01	-0.1491491	-7.504228	-0.01803041	Ighg3
10495675	0.9645776	8.86E-01	0.148957	-7.504261	0.01907439	F3
10344973	0.9645776	8.86E-01	0.1489568	-7.504261	0.01726327	Gdap1
10486789	0.9645776	8.86E-01	-0.1489439	-7.504263	-0.01968727	Strc
10537690	0.9645776	8.86E-01	-0.1489136	-7.504268	-0.02492359	Sval1
10542150	0.96458763	8.86E-01	-0.1488545	-7.504278	-0.02087099	Klrb1-ps1
10585169	0.96458763	8.86E-01	-0.1487685	-7.504293	-0.02436001	Drd2
10483074	0.96458763	8.86E-01	-0.1486873	-7.504306	-0.02643598	Gcg
10351636	0.9647188	8.86E-01	0.1484931	-7.504339	0.03250869	Alyref2
10346255	0.96476721	8.86E-01	-0.1483989	-7.504355	-0.0274464	Ormdl1
10398080	0.96487467	8.86E-01	0.148162	-7.504395	0.02602012	Gm1000
10434925	0.96491969	8.87E-01	0.1480361	-7.504416	0.02718914	Hes1
10584470	0.96504199	8.87E-01	0.1477951	-7.504457	0.02032833	Olfr933///Olfr26
10492469	0.96504199	8.87E-01	-0.1477812	-7.504459	-0.01682885	Mlf1
10419444	0.96509403	8.87E-01	-0.1476429	-7.504482	-0.01929498	Olfr730
10502881	0.96510271	8.87E-01	-0.1475293	-7.504501	-0.02506611	St6galnac5
10465742	0.96518573	8.87E-01	0.147326	-7.504536	0.01693943	Slc22a28///Slc22a30///Slc22a29
10433773	0.96518573	8.87E-01	0.1472936	-7.504541	0.02421779	A630010A05Rik
10355706	0.96519556	8.87E-01	0.1472386	-7.50455	0.03747162	Ihh
10407803	0.9652432	8.87E-01	-0.1470739	-7.504578	-0.04039145	Gpr137b
10440172	0.96524908	8.87E-01	0.1470028	-7.50459	0.01722841	Olfr199
10411945	0.96532921	8.87E-01	0.1467914	-7.504625	0.0217818	Fam159b
10533993	0.96557516	8.88E-01	-0.1464198	-7.504687	-0.02168956	Slc15a4
10410237	0.96572817	8.88E-01	-0.145994	-7.504758	-0.01911976	Gm10324///2410141K09Rik
10523516	0.96572817	8.88E-01	0.1459519	-7.504765	0.01838163	4930524J08Rik
10597420	0.96575176	8.88E-01	0.1458876	-7.504775	0.02227505	Ccr4
10414663	0.96585298	8.88E-01	-0.1457295	-7.504802	-0.02487896	Rpgrip1
10577866	0.96588865	8.88E-01	-0.1455948	-7.504824	-0.0282559	Ash2l
10509965	0.96588865	8.88E-01	-0.1455792	-7.504826	-0.02856692	Epha2
10577492	0.9659926	8.89E-01	0.1454178	-7.504853	0.01830744	Nek3
10512632	0.96607122	8.89E-01	0.1452512	-7.504881	0.02986163	Olfr156
10471753	0.9662923	8.89E-01	0.1449446	-7.504931	0.01866215	Olfr347
10445174	0.9662923	8.89E-01	0.1448767	-7.504942	0.01866513	Olfr133
10451604	0.96634819	8.89E-01	-0.1447108	-7.50497	-0.02497352	Mdfi
10586477	0.96634819	8.89E-01	-0.144638	-7.504982	-0.01491623	Ppib
10607225	0.96634819	8.89E-01	0.1445875	-7.50499	0.01634725	Lrch2
10478374	0.96634819	8.89E-01	0.1444439	-7.505014	0.02568444	Gdap1l1
10401519	0.96634819	8.89E-01	-0.1443971	-7.505021	-0.01886502	Npc2
10350668	0.96634819	8.89E-01	0.1443764	-7.505025	0.01904332	Colgalt2
10511896	0.96634819	8.89E-01	-0.1442673	-7.505043	-0.01901095	Bach2os
10458569	0.96634819	8.89E-01	0.1442159	-7.505051	0.02572768	Nr3c1
10496864	0.96634819	8.89E-01	-0.1441184	-7.505067	-0.02107405	Gm5149
10545835	0.96634819	8.90E-01	0.1440842	-7.505073	0.01647531	Pradc1
10459138	0.96634819	8.90E-01	-0.1440817	-7.505073	-0.02164875	Slc6a7
10384266	0.96634819	8.90E-01	0.1440717	-7.505075	0.01896633	Pkd1l1
10463164	0.96634819	8.90E-01	-0.1439962	-7.505087	-0.01862504	Frat1
10542965	0.96634819	8.90E-01	0.1439848	-7.505089	0.01704886	Sgce
10407435	0.96634819	8.90E-01	0.1439171	-7.5051	0.01524277	Akr1c18
10607116	0.96634819	8.90E-01	-0.1438696	-7.505108	-0.03490578	Ammecr1
10377982	0.96634819	8.90E-01	-0.143841	-7.505112	-0.01989636	Kif1c
10395534	0.96634819	8.90E-01	-0.1437553	-7.505126	-0.02671057	Gm2027
10562211	0.96634819	8.90E-01	-0.1436507	-7.505144	-0.02539683	Fxyd1
10466224	0.96634819	8.90E-01	0.1436199	-7.505149	0.02486226	Ms4a3
10574451	0.96634819	8.90E-01	-0.1435169	-7.505165	-0.03099155	Bean1
10531215	0.96634819	8.90E-01	0.143512	-7.505166	0.02391249	Ankrd17
10453857	0.96634819	8.90E-01	0.1434996	-7.505168	0.02216536	Gata6
10428150	0.96634819	8.90E-01	0.1434977	-7.505169	0.02494644	Fbxo43
10592465	0.96634819	8.90E-01	0.143481	-7.505171	0.02220659	Olfr983
10444879	0.96634819	8.90E-01	0.1433911	-7.505186	0.0179056	Psors1c2
10468929	0.96634819	8.90E-01	0.14338	-7.505188	0.02006452	Nmt2
10540599	0.96643464	8.90E-01	-0.1432039	-7.505216	-0.02247001	Cpne9
10425741	0.96650008	8.90E-01	-0.1430175	-7.505247	-0.02219375	Wbp2nl
10440664	0.96650653	8.90E-01	-0.1429739	-7.505254	-0.02672925	2310061N02Rik
10451838	0.96661573	8.90E-01	-0.142806	-7.505281	-0.02052357	Slc5a7
10360338	0.96669142	8.91E-01	0.1426338	-7.505309	0.02013974	Fcer1a
10575909	0.96669142	8.91E-01	-0.1425714	-7.505319	-0.02549681	Adad2
10566934	0.96674792	8.91E-01	0.1423797	-7.50535	0.02486843	Lyve1
10380699	0.96674792	8.91E-01	-0.1423058	-7.505362	-0.04127686	Copz2
10428554	0.96674792	8.91E-01	-0.1421896	-7.505381	-0.01496329	Eif3h
10484762	0.96674792	8.91E-01	-0.1421814	-7.505382	-0.02626151	Olfr1200
10442279	0.96685797	8.91E-01	0.1419052	-7.505427	0.01669094	Vmn2r112
10587241	0.96696727	8.91E-01	-0.1415928	-7.505477	-0.01761643	Hmgcll1
10469635	0.96702884	8.92E-01	0.1414164	-7.505506	0.02405727	Gm10846
10495685	0.96705789	8.92E-01	0.141301	-7.505524	0.01970354	Arhgap29
10556598	0.96705789	8.92E-01	-0.1412424	-7.505534	-0.04143291	Xylt1
10368635	0.96705789	8.92E-01	-0.1411989	-7.505541	-0.01532465	Fam26d///Fam26d
10506822	0.96705789	8.92E-01	0.1411984	-7.505541	0.01615669	Orc1
10498659	0.96709262	8.92E-01	-0.1411206	-7.505553	-0.01582759	Sis
10401317	0.96715341	8.92E-01	0.140878	-7.505592	0.03722523	Gm4787
10503947	0.96715341	8.92E-01	-0.1407945	-7.505606	-0.01873644	Cga
10579070	0.96715341	8.92E-01	0.1407792	-7.505608	0.02089175	Zfp868
10565395	0.96715341	8.92E-01	0.1407672	-7.50561	0.02293637	Olfr303
10371321	0.96715341	8.92E-01	0.1407084	-7.505619	0.02737699	Slc41a2
10481103	0.96715341	8.92E-01	-0.1407076	-7.505619	-0.01894935	Lcn4
10468046	0.96715341	8.92E-01	0.1406896	-7.505622	0.02374571	Lbx1
10506658	0.96728355	8.92E-01	-0.1404247	-7.505665	-0.01514735	Hspb11
10537157	0.96733213	8.92E-01	-0.14033	-7.50568	-0.02977742	Akr1b10
10520126	0.96739658	8.92E-01	-0.140204	-7.5057	-0.01885037	Nos3
10598601	0.96741797	8.93E-01	-0.1401188	-7.505713	-0.01695378	4930557A04Rik
10517825	0.96742505	8.93E-01	-0.1400745	-7.505721	-0.02926997	Padi1
10570754	0.96744927	8.93E-01	-0.1400019	-7.505732	-0.03090356	Defb35
10550155	0.96744927	8.93E-01	0.1398084	-7.505763	0.01920058	Bsph1
10405851	0.96744927	8.93E-01	-0.139807	-7.505763	-0.0287186	Gm10775
10504419	0.96744927	8.93E-01	-0.1397581	-7.505771	-0.02287647	5430416O09Rik
10541065	0.96744927	8.93E-01	0.1397332	-7.505775	0.01631827	Olfr213
10584595	0.96744927	8.93E-01	0.1396351	-7.50579	0.02070655	3110039I08Rik
10395049	0.96744927	8.93E-01	-0.1396332	-7.505791	-0.03104973	Rnaseh1
10529544	0.96744927	8.93E-01	-0.1395663	-7.505801	-0.02874939	2210406O10Rik
10569100	0.96744927	8.93E-01	-0.1395447	-7.505805	-0.02148801	Mir210
10357418	0.96747208	8.93E-01	0.1394543	-7.505819	0.02280871	Lct
10516908	0.96753909	8.93E-01	-0.1393286	-7.505839	-0.02375854	Snora73a
10563558	0.96757047	8.93E-01	0.1391555	-7.505866	0.01636159	Sergef
10348558	0.96757047	8.93E-01	-0.1390406	-7.505885	-0.02727835	Scly
10347018	0.96757047	8.93E-01	-0.1390164	-7.505888	-0.02121622	Pth2r
10430804	0.96757047	8.93E-01	0.1389176	-7.505904	0.01943405	Desi1
10601980	0.96757047	8.93E-01	-0.1388814	-7.50591	-0.01738731	Mum1l1
10585517	0.96761729	8.94E-01	-0.1387223	-7.505935	-0.01798217	Tmem266
10400649	0.96768935	8.94E-01	0.138564	-7.50596	0.02234812	Pole2
10363868	0.96768935	8.94E-01	0.1384383	-7.50598	0.02311972	Fam13c
10563480	0.96768935	8.94E-01	0.1383249	-7.505998	0.01661055	Kcnj11
10364415	0.96768935	8.94E-01	0.138265	-7.506007	0.02057149	Olfr1354///Olfr1355///Olfr8
10536697	0.96768935	8.94E-01	0.138212	-7.506015	0.01704131	Asb15
10578262	0.96768935	8.94E-01	-0.1381998	-7.506017	-0.01594374	Mir383
10363475	0.96768935	8.94E-01	0.1381708	-7.506022	0.03410657	Prf1
10384808	0.96768935	8.94E-01	-0.1381455	-7.506026	-0.01755814	A630052C17Rik
10550810	0.96771603	8.94E-01	0.1380615	-7.506039	0.02233953	Vmn1r171
10583929	0.96774776	8.94E-01	-0.1379316	-7.506059	-0.02332236	B3gat1
10492284	0.96777845	8.94E-01	-0.1378541	-7.506072	-0.01653444	C130079G13Rik
10509557	0.96777845	8.94E-01	0.1378155	-7.506078	0.0316566	AB041806
10535418	0.96777845	8.94E-01	-0.1377692	-7.506085	-0.02534352	Rbak
10560097	0.96785156	8.94E-01	-0.1375513	-7.506119	-0.02043808	6330408A02Rik
10455866	0.96785156	8.95E-01	0.1375171	-7.506124	0.01544131	1700011I03Rik
10549154	0.96785156	8.95E-01	0.1374699	-7.506132	0.01583336	Sult6b2
10456353	0.96785156	8.95E-01	-0.1372695	-7.506163	-0.02510073	Grp
10488844	0.9678549	8.95E-01	0.1372173	-7.506171	0.01876351	Ncoa6
10410959	0.9678549	8.95E-01	-0.137194	-7.506175	-0.01447909	Atg10
10584401	0.96787725	8.95E-01	0.13711	-7.506188	0.02548565	Olfr250///Olfr899
10577441	0.96787725	8.95E-01	-0.1370953	-7.50619	-0.01832358	Defb9
10346594	0.96802337	8.95E-01	-0.1368465	-7.506229	-0.01955872	Cdk15
10538567	0.96811073	8.95E-01	-0.1367046	-7.506251	-0.01444339	Vmn1r8
10529311	0.96811711	8.95E-01	-0.1366351	-7.506262	-0.02559316	G630022F23Rik
10466266	0.96822511	8.95E-01	0.1363598	-7.506305	0.02985048	Olfr1417
10514930	0.96822511	8.95E-01	-0.1363088	-7.506312	-0.02129189	Lrp8os1
10601701	0.96822511	8.95E-01	-0.1362469	-7.506322	-0.01941038	Tmem35
10425370	0.96822511	8.96E-01	0.136199	-7.506329	0.02177959	Cacna1i
10485809	0.96822511	8.96E-01	0.1361719	-7.506334	0.02176837	Olfr1312
10373834	0.96822511	8.96E-01	-0.1361394	-7.506339	-0.01525562	Sec14l4
10373668	0.96822511	8.96E-01	0.136119	-7.506342	0.02284026	Olfr824///Olfr823
10513914	0.96822511	8.96E-01	-0.1359413	-7.506369	-0.02495442	Gm11487
10383731	0.96822511	8.96E-01	-0.1358265	-7.506387	-0.01631238	Smtn
10523785	0.96822511	8.96E-01	0.1357568	-7.506398	0.02994948	Zfp326
10600057	0.96822511	8.96E-01	0.1357554	-7.506398	0.01638035	Cnga2
10510227	0.96822511	8.96E-01	-0.1357002	-7.506407	-0.02534093	Gm5176///Hmgb1
10352957	0.96822511	8.96E-01	0.1356977	-7.506407	0.01814501	Rgs20
10418092	0.96822511	8.96E-01	-0.1356374	-7.506416	-0.01597299	A830039N20Rik
10378429	0.96822511	8.96E-01	-0.1355096	-7.506436	-0.02285953	Olfr402
10379496	0.96822511	8.96E-01	-0.1354933	-7.506439	-0.01825347	Spaca3
10587534	0.96822511	8.96E-01	0.1353387	-7.506462	0.02941537	Bckdhb
10382115	0.96822511	8.96E-01	0.1353352	-7.506463	0.01954037	Cep95
10567380	0.96822511	8.96E-01	-0.1352941	-7.506469	-0.02303547	Umod
10461991	0.96822511	8.96E-01	-0.1351888	-7.506485	-0.02301928	Zfand5
10562296	0.96822511	8.96E-01	0.1351867	-7.506486	0.01845312	Scgb2b23-ps
10519983	0.96822511	8.96E-01	-0.1349616	-7.50652	-0.0488732	Fgl2
10521796	0.96822511	8.96E-01	-0.1349274	-7.506526	-0.02398399	Mir218-1
10427521	0.96822511	8.97E-01	0.1349168	-7.506527	0.01736914	Wdr70
10498568	0.96822511	8.97E-01	-0.1348615	-7.506536	-0.02069516	Shox2
10490138	0.96822511	8.97E-01	-0.1348477	-7.506538	-0.0203659	Ctcfl
10414003	0.96822511	8.97E-01	-0.1348097	-7.506544	-0.01718484	Gm626
10375787	0.96822511	8.97E-01	-0.1348006	-7.506545	-0.01512946	Olfr1378
10463347	0.96822511	8.97E-01	0.1347592	-7.506551	0.01773443	Scd3
10588819	0.96822511	8.97E-01	0.1347579	-7.506552	0.02224628	Cdhr4
10368556	0.96822511	8.97E-01	-0.1346986	-7.506561	-0.01710573	Hey2///Hey2
10522668	0.96822511	8.97E-01	-0.1345597	-7.506582	-0.01516553	Paics
10401002	0.96822511	8.97E-01	0.1343412	-7.506615	0.01678855	Gphb5
10364909	0.96822511	8.97E-01	0.134313	-7.50662	0.01530514	Oaz1-ps///Oaz1
10585940	0.96822511	8.97E-01	-0.1341176	-7.50665	-0.02685647	4933407I18Rik
10453443	0.96822511	8.97E-01	0.1340342	-7.506662	0.02094712	1700011E24Rik
10469197	0.96822511	8.97E-01	-0.1339791	-7.506671	-0.01374022	Mir669p-1///Mir669p-2///Mir669a-7///Mir669a-4///Mir669a-12///Mir669a-11///Mir669a-10///Mir669a-9///Mir669a-8///Mir669a-6///Mir669a-5///Mir669a-3///Mir669a-2///Mir669a-1
10349401	0.96822511	8.97E-01	0.1339648	-7.506673	0.01677964	Gpr39
10534428	0.96822511	8.97E-01	0.1339417	-7.506676	0.02138713	Fkbp6
10468722	0.96822511	8.97E-01	0.1339036	-7.506682	0.01921979	Gfra1
10566632	0.96822511	8.97E-01	-0.133806	-7.506697	-0.01709021	Cyb5r2
10431915	0.96822511	8.97E-01	0.1337211	-7.50671	0.01808265	Slc38a4
10398364	0.96822511	8.97E-01	-0.1336512	-7.506721	-0.03274093	DQ267102
10456248	0.96822511	8.97E-01	0.1336456	-7.506721	0.01595468	Onecut2
10552208	0.96826145	8.98E-01	0.133519	-7.506741	0.02316506	B230322F03Rik
10392040	0.96836322	8.98E-01	0.1332176	-7.506786	0.01867688	10-Mar
10563611	0.96836322	8.98E-01	0.1331339	-7.506799	0.02145087	Saa1
10566672	0.96836322	8.98E-01	-0.1331005	-7.506804	-0.01382887	Olfr480
10443898	0.96836322	8.98E-01	-0.1330639	-7.50681	-0.02665239	Cyp4f15
10552752	0.96836322	8.98E-01	-0.1330462	-7.506812	-0.02298341	Akt1s1
10405918	0.96836322	8.98E-01	0.1330378	-7.506814	0.01504205	Rsl1
10386743	0.96851298	8.98E-01	0.1327483	-7.506857	0.02195595	Epn2
10539211	0.96852538	8.98E-01	0.1326931	-7.506866	0.01876208	Lrrtm4
10473281	0.96852538	8.98E-01	0.1326277	-7.506876	0.0274388	Itgav
10381770	0.96852538	8.98E-01	0.1326174	-7.506877	0.02529421	Sppl2c
10549804	0.96852538	8.98E-01	-0.1325902	-7.506881	-0.01798822	Nlrp4c
10385540	0.96854574	8.98E-01	-0.1325136	-7.506893	-0.01881582	Olfr1396
10473541	0.96858069	8.98E-01	0.1324157	-7.506908	0.01727908	Olfr1126
10603177	0.96871229	8.99E-01	-0.1321483	-7.506948	-0.01365163	Gm8580///4931440P22Rik///Rpl29
10570434	0.96873411	8.99E-01	-0.1320537	-7.506962	-0.03208604	Ifitm1
10544348	0.96873411	8.99E-01	0.1319951	-7.506971	0.02094759	Trpv6
10368918	0.96873411	8.99E-01	0.1319911	-7.506971	0.02248248	Sobp
10349821	0.96873411	8.99E-01	0.1318943	-7.506986	0.036077	Tmem81
10466091	0.96873411	8.99E-01	-0.1318878	-7.506987	-0.02348881	Zp1
10498268	0.96876327	8.99E-01	-0.1317387	-7.507009	-0.01641542	F830104G03Rik
10462132	0.96876327	8.99E-01	0.1316528	-7.507022	0.01935077	Tmem252
10576403	0.96876327	8.99E-01	-0.1316055	-7.507029	-0.02284379	Urb2
10354247	0.96876327	8.99E-01	0.1316037	-7.507029	0.01876675	Fhl2
10503054	0.96876327	8.99E-01	0.1315858	-7.507032	0.02395714	Lrrc7
10434089	0.96879517	8.99E-01	-0.1313816	-7.507063	-0.02048774	Ccdc74a
10605753	0.96879517	8.99E-01	-0.1313649	-7.507065	-0.02031997	Fam90a1b
10370046	0.96879517	8.99E-01	-0.1313324	-7.50707	-0.02015842	Gm867
10574288	0.96883624	8.99E-01	-0.131224	-7.507086	-0.02441774	Drc7
10488522	0.96883624	8.99E-01	-0.1311838	-7.507092	-0.01664576	Ninl
10578279	0.96883624	8.99E-01	0.1311752	-7.507094	0.02298076	Gm10682
10368224	0.96883642	8.99E-01	-0.1310642	-7.50711	-0.03845285	E030030I06Rik
10371627	0.96883642	9.00E-01	0.1306902	-7.507166	0.01954403	Mybpc1
10484828	0.96883642	9.00E-01	-0.1305605	-7.507185	-0.01493676	Olfr1243
10546098	0.96883642	9.00E-01	-0.1303676	-7.507214	-0.02541823	1700031F10Rik
10547531	0.96883642	9.00E-01	0.1303204	-7.507221	0.01975158	Bid
10507011	0.96883642	9.00E-01	-0.1302282	-7.507234	-0.0223722	Dmrta2
10604853	0.96883642	9.00E-01	0.1302188	-7.507236	0.0222888	Slitrk4
10351310	0.96883642	9.00E-01	0.1300329	-7.507263	0.01596004	Adcy10
10586357	0.96883642	9.00E-01	-0.1298514	-7.50729	-0.02556026	Cilp
10473639	0.96883642	9.00E-01	0.1297097	-7.507311	0.01801183	Olfr1263
10596517	0.96883642	9.00E-01	-0.1297009	-7.507312	-0.01605746	Iqcf4
10562563	0.96883642	9.00E-01	0.1296815	-7.507315	0.03552907	Ccne1
10357261	0.96883642	9.01E-01	0.1296159	-7.507325	0.01941451	Marco
10539665	0.96883642	9.01E-01	0.1295804	-7.50733	0.01884442	Figla
10506652	0.96883642	9.01E-01	-0.129391	-7.507358	-0.03317829	Ldlrad1
10509910	0.96883642	9.01E-01	0.129371	-7.507361	0.02554859	Spata21
10368511	0.96883642	9.01E-01	-0.1293329	-7.507367	-0.02549237	Trmt11
10361023	0.96883642	9.01E-01	0.1293164	-7.507369	0.0167617	Prox1
10439087	0.96885218	9.01E-01	-0.1292576	-7.507378	-0.01710975	Muc20
10547100	0.96886185	9.01E-01	0.1291178	-7.507398	0.01765289	Plxnd1
10468562	0.96886185	9.01E-01	-0.1291137	-7.507399	-0.0203355	Gucy2g
10535378	0.96886185	9.01E-01	-0.1289744	-7.507419	-0.01899397	D430018E03Rik
10513082	0.96886185	9.01E-01	-0.128966	-7.50742	-0.0265028	Tmem245
10604954	0.96886185	9.01E-01	0.1287703	-7.507449	0.01803808	Mir224
10580990	0.96886185	9.01E-01	0.128749	-7.507452	0.01747707	Cdh8
10459329	0.96886185	9.01E-01	0.1287177	-7.507457	0.01881867	2700046A07Rik
10367726	0.96886185	9.01E-01	0.1286904	-7.507461	0.01720895	6530403G13Rik
10555716	0.96892385	9.01E-01	0.1285165	-7.507486	0.01504862	Olfr547
10596967	0.96892385	9.01E-01	-0.1285164	-7.507486	-0.01590322	Atrip
10385323	0.96893726	9.01E-01	0.1284072	-7.507502	0.01762756	Mir146
10507840	0.96894673	9.01E-01	-0.1283599	-7.507509	-0.01764092	Heyl
10554351	0.96898327	9.02E-01	0.1282439	-7.507526	0.01734197	Wdr93
10589625	0.96900265	9.02E-01	-0.1281165	-7.507545	-0.01989782	Prss43
10396905	0.96900806	9.02E-01	-0.1279974	-7.507562	-0.01684779	Plekhd1
10555662	0.96900806	9.02E-01	-0.1279635	-7.507567	-0.02852265	Art1
10589955	0.96903707	9.02E-01	0.1278668	-7.507581	0.02879768	Gm9757
10381776	0.96903707	9.02E-01	-0.1278566	-7.507583	-0.01814599	Mapt
10538706	0.96905444	9.02E-01	-0.1277917	-7.507592	-0.01517669	Mmrn1
10473460	0.96905444	9.02E-01	-0.1277639	-7.507596	-0.01630506	Olfr1013
10507824	0.96905505	9.02E-01	-0.1276918	-7.507607	-0.02262995	Oxct2b///Oxct2a
10494857	0.96925302	9.03E-01	0.1270143	-7.507705	0.02254907	Nras
10566674	0.96925302	9.03E-01	0.1269836	-7.507709	0.01785734	Olfr482
10536297	0.96925302	9.03E-01	-0.1268689	-7.507726	-0.01801137	Ppp1r9a
10396358	0.96925302	9.03E-01	-0.1267915	-7.507737	-0.013664	Ppm1a
10427538	0.96925302	9.03E-01	0.1267737	-7.507739	0.02850304	Nipbl
10453766	0.96925302	9.03E-01	0.1267169	-7.507748	0.03147734	Thoc1
10461251	0.96925302	9.03E-01	-0.1267122	-7.507748	-0.01751277	Lrrn4cl
10404002	0.96925302	9.03E-01	0.1266963	-7.507751	0.01767343	Vmn1r203
10588931	0.96928422	9.03E-01	0.1265737	-7.507768	0.01400634	BC048562
10554586	0.96928422	9.03E-01	-0.1264868	-7.507781	-0.01780436	4833418N17Rik
10500443	0.96928422	9.03E-01	0.1264479	-7.507786	0.02604698	Olfr1402
10499091	0.96934474	9.03E-01	-0.1262211	-7.507819	-0.01566096	Dear1
10362091	0.96934474	9.03E-01	0.126186	-7.507824	0.02329361	Raet1d
10385283	0.96934474	9.03E-01	-0.126184	-7.507824	-0.02136903	Gabrg2
10474915	0.9693521	9.03E-01	-0.1259656	-7.507856	-0.01667606	Gchfr
10568225	0.9693521	9.03E-01	0.1258329	-7.507875	0.01641389	Zfp768
10384930	0.9693521	9.03E-01	0.1257412	-7.507888	0.01736487	4930505A04Rik
10578203	0.9693521	9.04E-01	0.1257223	-7.507891	0.01760342	Cldn23
10595753	0.9693521	9.04E-01	0.1257108	-7.507892	0.03158889	Trpc1
